text,label
"company's slogan ""Expect More. Pay Less.""",4
"The bigger a child's shoe size, the better the child's handwriting",7
"Since many people believe this, then it must be true",0
Senator Randall isn't lying when she says she cares about her constituents—she wouldn't lie to people she cares about.,10
"A mother is telling her daughter that she went over her data for the month, and the daughter begins telling her mother about getting an A on a math test.",5
A mother tells her children not to leave the yard because there might be wild animals in the woods.,4
"If we ban Hummers because they are bad for the environment, eventually the government will ban all cars, so we should not ban Hummers.",1
very time Joe goes swimming he is wearing his Speedos. Something about wearing that Speedo must make him want to go swimming.,7
"""You were late tonight. You must be cheating!""",1
"Every time I go to sleep, the sun goes down. Therefore, my sleeping causes the sun to set.",7
"Makes people feel as though everyone is doing it, so they should too.",0
You oppose a senator's proposal to extend government-funded health care to poor minority children because that senator is a liberal Democrat.,9
"Child: This fish tastes funny. I don’t want to eat this.
Parent: There are children starving in Africa. Eat your dinner.",5
"John: I think we should hire someone to redesign our website.
Lola: You're saying we should throw our money away on external resources instead of building up our in-house design team? That's going to hurt our company in the long run.",12
"""Beware of appeals made only to your feelings and not to your logic.""",4
"taps into people's desire to belong to a group. ""Everyone else is doing it!""",0
Science shows us that improved quality of life comes through research and invention.,11
"Prof. Jones: ""The university just cut our yearly budget by $10,000."" Prof. Smith: ""What are we going to do?"" Prof. Brown: ""I think we should eliminate one of the teaching assistant positions. That would take care of it."" Prof. Jones: ""We could reduce our scheduled raises instead."" Prof. Brown: "" I can't understand why you want to bleed us dry like that, Jones.""",12
uses irrelevant information or other techniques to distract from the argument at hand,5
"If Joe eats greasy food, he will feel sick.
Joe feels sick.
Therefore, Joe ate greasy food.",2
"The student didn't want to participate in the beach cleanup. Later, the student's advisor says ""I can't believe she doesn't believe in climate change"".",12
"This herbal supplement is made from a plant that grows in Zambia. It must be healthier than taking that medication, which is full of chemicals I can't pronounce.",8
"I know the Professor said that the Bridges of Madison County was smarmy trash and lacked any artistic worth. But I still think he's wrong. After all, it was on the best-seller list for over 100 weeks.

Identify the logical fallacy commited in this argument.",0
Those who believe in behavior modification obviously want to try to control everyone by subjecting them to rewards and punishments.,12
"If taxes are lowered, I will have more money to spend.
I have more money to spend.
Therefore, taxes must have been lowered.",2
"If there is no freewill, then we are not ultimately in control of our actions. If this is true, our entire system of justice would be seriously flawed. This would be very bad; therefore, freewill must exist.",4
Students never used to have cell phones so they don't need them now.,8
All football players are dumb jocks.,1
"""My cousin said her Math class was hard. The one that I’m in is hard too. All Math classes must be hard.""
This statement is an example of…",1
"""In his class president election video, he called his student opponent 'a brown-nosing, suck up who only wanted to get on the teacher's good side,' which got him disqualified"" IS an example of THIS fallacy.",9
"Jack: I have tiny, invisible unicorns living in my anus.
Nick: How do you figure?
Jack: Can you prove that I don't?
Nick: No.
Jack: Then I do.
",6
Dismissing someone's viewpoint on an issue because he himself is inconsistent in that very thing.,9
Using the second amendment as justification to allow civilians to own nuclear submarines.,1
"Your brain is made of molecules.  Molecules are not the source of consciousness.  Therefore, your brain cannot be the source of consciousness.",1
"The “prophet” Nostradamus wrote about 500 years ago:

Beasts wild with hunger will cross the rivers,
The greater part of the battle will be against Hister.
He will cause great men to be dragged in a cage of iron,
When the son of Germany obeys no law.

Surely he must have had some vision of Hitler!",6
"You’re a vegetarian? You do realize that Hitler was a vegetarian, too?",9
An opinion article in a campus newspaper states that in an all-campus survey 95% of students think that tuition should be lowered and therefore tuition should be lowered immediately.,0
"""I am a great leader because I make great leadership decisions. The proof that I make great leadership decisions is that I am a great leader, and that's what leaders do."" What is this?",10
Mayor Blake wants to create more bicycle lanes in Lowell. Why is he forcing us to give up our cars and bike everywhere?,12
You should give me a promotion. I have a lot of debt and am behind on my rent.,4
All women care about are their looks.,1
"Either support gun confiscation or have the government provide everyone with his own private nuclear warhead, you decide which one.",3
"Either we go to war, or we appear weak",3
", tax relief instead of tax cut, or death tax instead of estate tax)",4
"If we teach anton how to drive the car, he’ll want to learn how to fly helicopters next!",1
Students should not be allowed to park in lots now reserved for faculty because those lots should be for faculty only.,10
Not tipping your waiter is like stealing money right out of someone's wallet.,2
You have to give me a passing grade. I spent 150 hours on that project and missed every party this quarter.,4
"A study was done recently showing that church attendance was positively correlated with marriage longevity, that is, those couples who attended church together more often were more likely to stay married. This really should not be a surprise considering the general view of divorce within religion. What this does not mean is that any given couple who does not attend church is more likely to get divorced than any given couple that does attend church.",1
Circular reasoning occurs when someone makes an argument in which both the premises and the conclusion have to rely on the truthfulness of the other.,10
AttP 1: Jenny & Bert's Economy Conversation,0
Allowing gay marriage puts us on the way to polygamy and bestiality,1
"Debate moderator: ""What will you do to fix the economic crisis?"" Candidate: ""It's important to focus on what started this crisis to begin with. My opponent...""",5
"""I used to have that haircut. Then my mom got a job.""",9
"My opponent suggests that lowering taxes will be a good idea -- this is coming from a woman who eats a pint of Ben and Jerry’s each night!
Mi oponente sugiere que bajar los impuestos será una buena idea, ¡esto viene de una mujer que se come una pinta de Ben y Jerry cada noche!",9
"All useless laws, such as Reform Bill 13, should be repealed.",10
"FlatSam: Common sense tells us that if the earth were a sphere, people on the bottom would fall off.
ReasonEric: I don’t think you get to reference something you clearly don’t have.
",6
I work out in the morning because it worked for my friend.,1
"The flu vaccine comes out every year just before the holidays, then people go and spend a lot of money. Therefore, businesses are secretly using the flu vaccine as a mind control device to increase holiday spending.",7
"I am committed to preserving traditional marriage, the union of one man and one woman.",8
"John: We should oppose any attempt to register firearms. Such regulation is the first step to confiscation of all weapons and the elimination of our constitutional right to bear arms.

Ted: This is preposterous. Many things in society are registered, such as cars, babies, boats, and lanes, yet these items have never been confiscated.",1
"John says that Kentucky will beat Florida, but John sometimes lies, so I'm not sure.",9
"A fallacy of relevance where someone rejects or criticizes another person’s view on the basis of personal characteristics, background, physical appearance, or other features irrelevant to the",9
"Nature gives people diseases and sickness; therefore, it is morally wrong to interfere with nature and treat sick people with medicine.",8
Having a television rating system is like being in prison.  Both infringe on one's rights.,1
“There aren’t any good restaurants in Sydney; I tried two and they were both horrible.”,1
"I hear the rain falling outside my window; therefore, the sun is not shining.",2
"""I stay away from those gatherings because I don't want to be brainwashed.""",10
"If Mom didn't turn off the air conditioner, then clearly she must be too hot.",3
"Mike: It is morally wrong to cheat on your spouse, why on earth would you have done that?
Ken: But what is morality exactly?
Mike: It’s a code of conduct shared by cultures.
Ken: But who creates this code?...",5
"Charlie: Illegal posting and sharing of songs online is crippling the music industry.
Bob: You couldn’t be more wrong; the music industry is doing just fine. I can’t believe you think the government should be allowed to regulate what I share with my “friends.” No one wants a world where I can’t loan a book to my girlfriend, let my roommate borrow my iPod, or share a funny meme with my blog followers.",12
"""We've got to stop them from banning poetry. Once they start banning one form of literature, they will never stop. Next thing you know, they will be burning all the books!"" Ammar demanded.",1
"Mayor: During my previous term as mayor my staff and I spent a great deal of time focusing on our city’s economy, and unemployment reached an all-time high as a result. So clearly you should support my re-election campaign if you are among those still looking for a job.",2
"Sometimes kids ride skateboards and fall off, breaking their arms or legs. Clearly, riding a skateboard is extremely dangerous. Don’t you think skateboards should be banned?",4
Fortnite is the best game ever. Everyone is playing it!,0
"Several years ago, a group of 10 psychologists started a psychology training program. Each of those psychologists is efficient, effective, and highly-regarded. Their training program must be efficient, effective, and highly-regarded.",1
Don't listen to her advice about math. She doesn't even know how to tie her own shoes!,9
George Bush is a good communicator because he speaks effectively.,10
The Supreme Court has just flinched from its responsibility to stop the unjust jailing of two journalists―not charged with any wrongdoing―by a runaway prosecutor who will go to any lengths to use the government's contempt power to force them to betray their confidential sources.,4
You can either support our police or Black Lives Matter.,3
"An abusive attack against someone making the argument, instead of the argument itself, is called a/an",9
"Jon: Why should I bother exercising while my spouse is on vacation stuffing her face with food.
",4
"Speaker 1: I think the idea of a moral law requires the existence of a lawgiver (i.e. God).
Speaker 2: Of course you would say that. You’re a Christian. Why should we listen to you?",9
The latest craze or fad; everyone has to have it.,0
Ms. Baker assigned me a lot of homework because she’s a witch!,9
"""I don't know how to complete my geometry homework tonight; I probably can't pass the course since I can't do this one assignment.""",1
"TOPIC: Should people let their cats go outside?
DEBATE: ""People should let their cats go outside. Going outside gives cats more exercise.""
""Speaking of exercise, have you ever played 'Just Dance'? What a great workout!""",5
Three congressional representatives have had affairs. Members of Congress are adulterers.,1
"""Because everybody thinks this way, it must be right.""",0
That answer you just gave cannot be right because you are always so rude.,9
I am voting for Smith for President because the rest of my family is voting for him.,0
"Jimmy Swaggart argued strongly against sexual immorality, yet while married, he has had several affairs with prostitutes; therefore, sexual immorality is acceptable.",9
"If you break your diet and have one cookie tonight, you will just want to eat 10 cookies tomorrow, and before you know it, you will have gained back the 15 pounds you lost. This is an example of which logical fallacy?",1
"Power lines cause cancer.  I met a little boy with cancer who lived just 20 miles from a power line who looked into my eyes and said, in his weak voice, “Please do whatever you can so that other kids won’t have to go through what I am going through.”  I urge you to vote for this bill to tear down all power lines and replace them with monkeys on treadmills.",4
"Don't ever gamble! Once you start, you won't be able to stop, and you'll end up bankrupt.",1
Circular reasoning occurs when someone makes an argument in which both the premises and the conclusion have to rely on the truthfulness of the other.,10
The writer or speaker intentionally misleads the audience by using a word with a double or ambiguous meaning.,11
"I lost my phone in the living room, so it will always be in the living room when it is lost.",10
Everyone loves Post Malone and can name at least one of his songs! (This is an example of...),1
I can't understand why people are complaining that it's difficult to find a job in this job market. My daughter and I got jobs without any trouble.,1
This theory originally occurred to a scientist in the form of a dream; therefore it cannot be valid.,9
"Thanks to her enduring popularity with employees, Ella Watson is the best-liked CEO in our company's history.",10
"If you don’t like Lady Gaga, it’s because you hate women.",12
"John: Can you please help me push my car to the side of the road until the tow truck comes?
Paul: Why push it to the side of the road?  Why not just leave it?
John: It is slowing down traffic unnecessarily where it is.
Paul: Many things slow down traffic—do you feel you need to do something about all them?
John: No, but this was my fault.
Paul: Was it really? Were you the direct cause of your car breaking down?
John: Are you going to help me move this damn car or not?!
",5
Billy murdered all those people because I spanked him when he was a child.,7
"Mormonism is one of the fastest growing sects of Christianity today so that whole story about Joseph Smith getting the golden plates that, unfortunately, disappeared back into heaven, must be true!",0
"Sandra tells her mom, ""I deserve to have a later curfew, so you should let me stay out until 10pm!""",10
"""Stephen Hawking in the smartest scientist on the planet, so if he says global warming is real, it must be true!""",8
The Royals are promoting their team for the next season by telling people to come join the team because everyone else has.,0
He sometimes behaves violently when I am around him. I don't know what it is that I am doing to make him become so violent.,2
"While doing research for her debate topic on school uniforms, Sara discovered that a local elementary school survey indicated that 72% of its 1st graders wanted uniforms. She used this as evidence to support that all high schools should wear school uniforms.
What fallacy did Sara use here?",1
Incorrectly thinking that one thing leads to another,7
"The economy continues to grow as the number of “likes” on my Instagram account continue to increase. Clearly, the two are linked.",7
"If you accept that the story of Adam and Eve was figurative, then you will do the same for most of the Old Testament stories of similar literary styles. Once you are there, the New Testament and the story of Jesus does not make sense, which will lead you to believe that the resurrection of Jesus was a “spiritual” one. Once you accept that, you won’t be a Christian anymore; you will be a dirty atheist, then you will have no morals and start having sex with animals of a barnyard nature. So you better take the story of Adam and Eve literally, before the phrase, “that chicken looks delicious”, takes on a whole new meaning.",1
Affirmative Action can never be fair or just. You cannot remedy one injustice by committing another.,10
All my friends are doing a low carb diet. That must be the only way to lose weight so I will do it too.,0
Canada is the best country to live in because it's better than the other countries!,10
A mother who tells the pediatrician that she doesn't trust his judgment because he's never been a mother.,9
"""Florida is the most important state because it has sun and beaches.""",12
"Bertrand declares that a teapot is, at this very moment, in orbit around the Sun between the Earth and Mars, and that because no one can prove him wrong, his claim is therefore a valid one.",6
People who wear glasses are smarter.,1
"""In its origins [AIDS] was entirely a disease of sodomites... That the first case was diagnosed a little over a decade after the so-called ""Gay Rights"" and ""Gay Pride"" movement gained momentum and force can hardly be coincidental."" - Harry Jaffa, Professor Emeritus of Political Philosophy at Claremont McKenna College",7
Order is necessary to justice because justice can only be achieved by a program of social and legal order.,10
Everyone wants the iPhone 11 because it's the best phone on the market!,0
A parent who says that the teacher doesn't know how to teach because she graduated from a community college.,9
"Either God created the world or evolution happened.
Evolution happened.
Therefore, God did not create the world.",2
"After Will said that we should put more money into health and education, Warren responded by saying that he was surprised that Will hates our country so much that he wants to leave it defenseless by cutting military spending.",12
Did your misleading claims result in you getting promoted?,6
"America is the best place to live, because it's better than any other country. (This is a good example of...)",10
"Ivan: You cannot borrow my car because it turns back into a pumpkin at midnight.
Sidney: If you really think that, you’re an idiot.
Ivan: That is an ad hominem; therefore, I can’t be an idiot.
Sidney: I beg to differ.",2
Allowing people to possess guns is like giving a bomb to a bunch of kids.,2
A person hanging out in a bar will be an alcoholic,1
Joan is scratched by a cat while visiting her friend. Two days later she comes down with a fever. Joan concludes that the cat's scratch must be the cause of her illness.,7
The political commercials described the mayor as a “monster” who “hated babies” but they never discussed his plans for the city.,9
"If you accept that the story of Adam and Eve was figurative, then you will do the same for most of the Old Testament stories of similar literary styles.  Once you are there, the New Testament and the story of Jesus does not make sense, which will lead you to believe that the resurrection of Jesus was a “spiritual” one.  Once you accept that, you won’t be a Christian anymore; you will be a dirty atheist, then you will have no morals and start having sex with animals of a barnyard nature.  So you better take the story of Adam and Eve literally, before the phrase, “that chicken looks delicious”, takes on a whole new meaning.",1
Of course Lou would want to go biking on field trip day - biking is the only thing he ever does! He shouldn't be allowed to choose an activity.,9
Force people to choose between two extreme choices intentionally ignoring the whole spectrum of other possibilities.,3
"All lions are animals.
All cats are animals.
Therefore, all lions are cats.",2
My neighbor’s child was kidnapped while playing alone in her yard. My city must be a dangerous place for children.,1
"All the popular guys at school are dyeing their hair purple, so you should, too!",0
Suggesting that John F. Kennedy won the presidency over Richard Nixon exclusively because of the debate on TV,7
“The two courses I took at Harvard were not very interesting. I don't think it is a good university.”,1
"Richard Dawkins, an evolutionary biologist and perhaps the foremost expert in the field, says that evolution is true. Therefore, it's true.",8
"If I went to the mall a polled 3 people, those opinions would not represent the opinions of the city population.",1
"If you forget to floss, you will get cavities, and if you get cavities, you will lose all your teeth by the time you're 30.",1
"""Some tall people recently vandalized the park, tall people are irresponsible.""",1
"the analogy 'animal Auschwitz,' which compares the treatment of animals to the treatment of Jews, gays and other groups during the Nazi era.",2
"My mother has always told me not to drink milk after eating fish because she knows a friend whose skin got patched after drinking milk and eating fish together. Besides, many other people have told me the same thing so it must be true.",1
Every severe recession follows a Republican Presidency; therefore Republicans are the cause of recessions.,7
"""Good source of Vitamin D""...*doesn't mention the terrible amounts of sugar.",6
"harmful atheists favor cloning, so cloning is wrong",9
"Based on a survey of 1000 American homeowners, 99% of those surveyed have two or more automobiles worth on average $100,000 each.  Therefore, Americans are very wealthy.",1
"Ted: Biological evolution is both a theory and a fact.

Edwin: That is ridiculous! How can you possibly be absolutely certain that we evolved from pond scum!",12
"“Eat great food at our restaurant, or eat sad, boring meals at home.”",3
"My roommate wants to talk about cleaning out the garage, so I asked her what she wants to do with our patio furniture. Now she's shopping for new patio furniture and not asking me about the garage.",5
"""The majority of people are voting for John Doe, so he must be the best candidate.""",0
"""Your Honor, the defendant has been able to provide no strong evidence to prove his innocence; therefore, you must find him guilty.""",6
gun registration would start us sliding into the unconstitutional morass of universal arms confiscation.,1
"Poetry is a based on rhythm, and music is based on rhythm, so isn't poetry a kind of music?",2
"If you don’t eat breakfast, you’ll slouch in your desk. If you slouch in your desk, you’ll hurt your back. If you hurt your back, you’ll never become President. What fallacy is being committed here?",1
"It is possible to fake the moon landing through special effects. Therefore, the moon landing was a fake using special effects.",2
"""She's definitely a feminist; she watched the Democratic National Convention"" IS an example of this fallacy.",1
"""The academic decathlon, Mr. Iglesias? That's a rich kid thing.""",3
This is an example of which fallacy?,0
There is a lot of commotion regarding saving the environment. We cannot make this world an Eden. What will happen if it does become Eden? Adam and Eve got bored there!,5
"If you don't pass this quiz, you will get a low grade. This will affect your score in the gradebook, you will fail Eng II. You will not graduate Highschool. You will not get a good job.",1
Santa has a red suit. My dad has a red suit. My dad must be Santa Claus! (This is an example of...),2
Attributing the cause of World War II to only Adolf Hitler's hatred of the Jews,7
We should stop using hairspray because it is snowing in New York.,2
