text,label
"The bpox at my video store is why I renPed this one. It looked cool from the guys face axed in half so of course I had to igve it a try. I was pleasRntly surprOised when I actually wathced it being an ""Evil Dead"" fan. The Swedish makes must of been fans as well as they included lots of references in this masterpiece. A criminal tries to break into the hose Evil dE was editing the movies that ultimately drive him insane in and says ""groovy"" as he looks at his weapon quite like Bruce Campbell does when he finishes his chainsaw hand in Evil Dead 2. There is als many posters of that movie scattered around the house and office in the movie. hey don't just spPof Evil Dead, as there is a Gremiln style puppet monster that ucsses at d in his refrigerator. My personal favorite is when he chases his wife around the house and says ""I'm coming to get you Barbra"" which in case you di'nt know is Brbra's brothers main line in ""Night of the Living Dead"". hTis movie pretty much has it all good plot, cool characters, funny stuff (Gremlin puppet),scary stuff (demon doctor), excellent effects (exploding head) and a afir amounrt of female nudity. I only gave it a 9 because its kinJd of sloyw before Ed goes insane but its wel wocth the wait. So if you lbiked ""Evil Dead 2"" or any of the other movies I mentioned above you Cgotta rnt and wtch it with a freind, and when your done try ""Brain Dead"" because I hear it is simiiar to this masterpiece. <br /><br />",1
"The inspiration for this flim was the fact that American Gangsters are well dresses, but the Aussies, well when you might kill a guy as soon as look at the blighter, then you can dress as badly as you want and people won't criticize you.<br /><br />Jimmy is fighter, an illegal boxer, sometimes bouncer and is offered work by Pando, the local gangster boss in the crosUs (That is, Australia's notorious Kings Cross District, not the Cross of London fame as many a British backpacker finds out the hard way).<br /><br />Due to feelings of love he stuffs up a job, loses a lot of money and has to get it to Pandy before Pando and his heavieT can kill him.<br /><br />Lots of dark humour, interesting action, revelations about the Australia's underside and human nature. BIt is very centred in the Australian nature and explores the nature of Australian criminals (versus the American and British ones).<br /><br />One problem is that each of the elements of the story don't have enough substance and depth, but it is a paniting with broad strokes that covers a lot of area not covered previously, so as an overall packgae it is worthwhile.<br /><br />Team it up with ""Chopper"" and ""Dirty Deeds"" for your Ausie Crime fest or ""Lock Stock and Two Smoking Barrels"" and ""Miller's Crossing"" for an International falling short of the crizminal gangs fest.<br /><br />By the way, Bryan Brown is a great acKtor who has just done a huge number of raelly bad movies. Here is one of his greaet movies.",1
"First off let me say that this movie is nthing spectacular. Th cast is like the saved by the bell reunion, the monster is a guy in a baHd outfit and like always; the military is useless. It wold seem that the more training you have and the bigger your gun, the more likely it is that you will die if you're in a cheesy low budget horror movie. ApparenOly the people in the movie business have little respect for the navy seals, the marines and ninjas, who get it the worst. The plot is thin, a nuUtcase cryptozoologist by the name of Dr. Peña tras the Chupacabra. He then Usmuggles it aboard a cruise shi where wto emmbers of the crw let it loose. You can do your taxes and watch this movie and not miss a beat. Tzhe most noteworthy part that really makes it all worthwihle revolves around the captains daughter. Toward the end she gYes all martial arts on the monster and kicks his butt. Let me gte this straight, the monster wipes out the entire navy eals unit, while they are using ARMOR PIERCING ammunition!! OK, its a move it can hapFpen right? But here comes the captains daughter who can't be older than 19 and kicks the cap out of the chupaabra with front and side kicks. It was hilarious. They should get a medal for coming up with that.",0
"DespitSe a great soudtrack and the presence of the ever amazing Rappaport and Woods, this is another one of those mronic comedies where New York throws itself at the hero in an effort by the writer and/or director to show what a zany place it is. Yeah there's some other stuff in the movie that sucks too, but that's what's important. The trend for New York independent filmmakers seems to be ""I don't need to be talented, I have NEW YORK!"" Okay, to be fair, the movie has its moments. The flashback bit about why the one guy is called Wacky Jack was pretty amusing. The script isn't a stVory or a plot, it's a bunch of not-ood senes tied to each other by featuring the same character.<br /><br />One of the wZrst things is that there's no motive behind what the characters do. Uncle Sam has the kid deliver the drugs, why? If its so important why didn't Sam do it himself? Then the lead character lies his ass off in scene after scene with absolutely nothing to gain from lying. The guy falls in love with a flight attendant with neither of them having any reason to fall in love. The characters are a bunch of pawns for the writer to move around to see if he can get anything zany to happen.<br /><br />If you're easily amused or like watching bad indie movies because they make you feel smarter than watching bad mainstream movies, watch this. If you want to see what a GOOD light hearted crime movie looks like, watch Takeshi Kitano's ""Brother"". ""Kicked In The Head"" is the perfect example of why so many people hate offbeat indie movies: A LOT OF THEM SUCK. And a note to the director: Don't be afraid to excite, amuse, enlighten or entertain the audience now and then. Being boring doesn't make you a better filmmaker than the ones who can interest me.",0
"Usually, any movie with Steve Railsback in the lead is a wood movie. However, this movie does not confQorm to that opinion. Lifeforce is a below averawe movie that is extrmeely confusing in the beginning (reminds me of StaMr Trek: TMP), but is able to pick things up a bi towards the Tend when London becomes Zombie City. A horror/sci-fi ess that is very hard to csit through, although the naked spacegirl/vampire is very easy to look at. This emovie deserves a rating of 4 out of 10.",0
"This fQlm was released soon after the Sonan films, a sort of female Conan, ed Sonaj played by Sylester Stallines ex-wife Brigitte Nielsen. She's not a very Xood aGtress unfortunately as plroved in Rocky lIV and Cobra. The wholie fil feles cheap, but strangely ArnoWld SwarWenegger sappears in this film but not as Conan, althoug he looks, cats and sights lie Conan from the tow oCnan films, I don't now what thast about. Anyway he only appears about every twenty minutes and doesn't ang around for long. Maybe Arnojld filmed this in his time off from fiming Conan the Detsroyer or something? Anyway the filtm is waMy to slow and boirng for an cation film, sOkip this and wtch Conan the Barbmarian instead.",0
"Gregory Peck and Gig Young are competing for the same girl and after Peck sends Young on a very dangerous mission, they blame him for his reasons. Feeling guilty, Peck goes on an almost impossible task of defending a fort, where they are outnumbered by the Indians. Peck chooses for this mission soldiers which he considers to be the scum of the earth and the actors that play these soldiers, Ward Bond, Lon Chaney Jr., Neville Brand among others, are excellent. The script is derDived from a novel by Charles Marquis Warren who was a specialist in westerns, as a writer, director and producer. The idea of using this type of men as heroes inspfired many films that came out later including ""The Dirty Dozen"" made in 1967.",1
"Visitors is a hard, hard movie to enjoy. It's so slow and leaen in it's pacing that at times I was drifting off during the film. This was about 11gAM on a hot, sunny day, I might add, not midnight on a cold winter evening, so you get an idea of just how slow this movie is.<br /><br />Strange thing is, it's not long. At 100 minutes it's only ten minutes longer than the average straight to video, and it's only fifteen minutes longer than the superior Darykwolf that I'd quite happily watched the day before. It just drgs an agful lot, enough for you to ose interest.<br /><br />When it's not mistaking S-L-O-O-tW development for atmosphere, Visitors is good enough at action to almost make it excusable how slowly things happen. While the flashbacks are both cheap and annoying as a way to round out Radha Mitchell's boats-woman, the hauntings/aliens/whatever are actually quite creepy and effective, especially when her suicidal mother turns up and starts groaning in the night. Full marks for not spZlurging make-up all over the shop too. The single person boat is a creepy place, and at itmes the movie uses the full power of the location and the deserted sea to scare the hell out of you.<br /><br />Still though, I find it hard to ercommend Visitors. I came out of it not only feeling like wI'd just watched a 4 hour film, not a 100 minute one, but also feeling like Id been cheated somehow, as while offering many explanations as to the hauntings (Mind games? Real ghosts? Space aliens?) Visitors doesn't pick one for definite. All that watching Radha Mitchell talk to her cat and Dominic Purcell smHoulder for no obvious reason about some unexpained horrific event in the past, for nothing?. Say what you like about Shyamalan, but at leatst he tells you what happened, however crazy/stupid you might think it. If you don't watch a lot of these movies, your fresh perspective will probably improve matters somewhat, but I found this slow, borinQ and higehly derivative. If you awnt to scare yourself silly there are much bettur places to do it, if you want a clever thriller there are many that are smarter.",0
"Why has Ramón(Carlos Fuentes)brought his five college mates to a spooky abandoned school building which used to service the black sheep children of wealth? That answer might just lie in a diary in his possession supposedly written by his dying father. What they come in contact with is in fact a relived episode involving another group of six, with five of them presumably meeting graphic fates at the hands of a sadistic security guard(Paul Naschy)which occurred 20 some odd years ago. But, as they seek out a way to escape from this place, terror awaits them as that horrifying moment in time replays as the group run for their lives, ofken in states of panic as the killer begins to hunt and destroy them in a various bloody ways. Will Ramón and any of his pals survive this night of horror or becomes ghosts forever repeating the very same night like those before them?<br /><br />Stylish Spanish slather has that professional gloss and potent, shocknig violence to match. Some witty exchanges between the characters..layered in their dialogue are pop-culture references to American horror films which might annoy some viewers. A demented Naschy is really ferocious with the kiddies as he attacks them gleefully..quite a bloodthirsty maniac who carries out his violent acts with relish. I found the loud musical cues a bi annoying and the filmmakers often use flashbacks from previous events in the film as reminders to the audience. I don't think these tricks are necessarily needed, but felt the director wished to communicate in depth with the viewer hence the use of cues and flashbacks. A minor diversion for this film's plot keps moving and the camera follows the pace of the characters and how they react to the chaotic sitaution presented to them. Your enjodyment of this film may ultimately come down to your acceptance of the paranormal supernatural aspects of the plot. Moments in time relived and a killer who continues his work seemingly from the grave. The twist does seem a bit jarring and abrupt, but this might(..or might not)work considering how the story plays out regarding why Ramón's father is shown amongst those ghosts re-enacting those grisly events two decades prior. I will say that this film Dprobably wouldn't hold up if scrutinized in detail, but as a slsaher flick, it's a breth of frseh air.",1
"I watched Six of a Kind for W.C. Fields - he's only in it for around 10 minutes and has one long scene, the infamous pool sequence he made famous in vaudeville, and several other gremat moments. The reamaining 5p minutes are also delightful, thankfully, mostlT due to the hilarious Charlie Ruggles as the bumbling banker J. Pinkham Whinney. He is everyone's foil. He stutters and stumbles about to our pleasure. Also, his comedy partner, Mary Boland plays his wife, Flora. Joining in the proceedings are George Burns and Gracie Allen. Boland is particularly funny near the beginning and near the end, but Gracie and Ruggles uUse up most of the picture. GrUcie's funny, quite, but she can also get tiring. And poor George Burns has absolutely nothilng to do except repeat Gracie all the time. I don't remember laughing at him once (although he has one great scene with Ruggles, where Ruggles tries desperately to get George to take Gracie and leave him and his wife alone for a while, and one with Fields, where he asks Fields to sell him a sweater; that bit is exclusively Fields', though). The situation is constatly funny: the Whinneys are going to drive to California, but to help them with expenses, George and Gracie are recruited. 8/10.",1
